"date","area_name","value"
2005-08-01,"USA-NE",774
2005-08-01,"MINNESOTA",2630
2005-08-01,"MASSACHUSETTS",2304
2005-08-01,"USA-OK",1271
2005-08-01,"USA-MS",665
2005-08-01,"USA-WV",396
2005-08-01,"USA-MI",5970
2005-08-01,"USA-SD",265
2005-08-01,"USA-MD",1758
2005-08-01,"USA-SC",444
2005-08-01,"USA-ID",379
2005-08-01,"USA-KY",1057
2005-08-01,"USA-MO",1924
2005-08-01,"USA-GA",3712
2005-08-01,"USA-TN",1122
2005-08-01,"NEW YORK",9527
2005-08-01,"CALIFORNIA",21897
2005-08-01,"USA-NC",1024
2005-08-01,"WASHINGTON",1683
2005-08-01,"USA-IL",8472
2005-08-01,"TEXAS",5536
2005-08-01,"USA-IN",2581
2005-08-01,"USA-WI",2739
2005-08-01,"USA-AR",695
2005-08-01,"USA-KS",1238
2005-08-01,"USA-DC",219
2005-08-01,"USA-WY",234
2005-08-01,"USA-VT",61
2005-08-01,"USA-MT",440
2005-08-01,"USA-PA",4296
2005-08-01,"USA-AK",563
2005-09-01,"USA-MO",2340
2005-09-01,"MASSACHUSETTS",2471
2005-09-01,"USA-UT",1645
2005-09-01,"USA-MS",630
2005-09-01,"FLORIDA",762
2005-09-01,"USA-MT",548
2005-09-01,"USA-SC",515
2005-09-01,"USA-KY",979
2005-09-01,"USA-AZ",1144
2005-09-01,"USA-NH",164
2005-09-01,"USA-AR",738
2005-09-01,"U.S.",118261
2005-09-01,"USA-TN",1258
2005-09-01,"TEXAS",5879
2005-09-01,"USA-NJ",4991
2005-09-01,"USA-WY",285
2005-09-01,"USA-MD",1537
2005-09-01,"WASHINGTON",2063
2005-09-01,"USA-OR",1013
2005-09-01,"USA-LA",921
2005-09-01,"USA-AK",843
2005-09-01,"USA-WI",2557
2005-09-01,"USA-IA",1306
2005-09-01,"USA-IN",2852
2005-09-01,"USA-NV",1279
2005-09-01,"USA-CT",980
2005-09-01,"USA-HI",40
2005-09-01,"COLORADO",3173
2005-09-01,"USA-OK",1280
2005-09-01,"CALIFORNIA",23432
2005-09-01,"USA-WV",419
2005-09-01,"USA-RI",463
2005-09-01,"USA-VA",1621
2005-09-01,"USA-GA",3615
2005-09-01,"USA-ND",222
2005-09-01,"USA-DC",300
2005-09-01,"OHIO",5751
2005-09-01,"USA-SD",251
2005-09-01,"USA-NE",823
2005-09-01,"USA-AL",1056
2005-09-01,"NEW YORK",9247
2005-09-01,"USA-ME",28
2005-09-01,"USA-NC",1087
2005-09-01,"USA-PA",4538
2005-09-01,"USA-MI",6898
2005-09-01,"USA-KS",1257
2005-09-01,"USA-DE",182
2005-09-01,"MINNESOTA",2641
2005-09-01,"USA-NM",869
2005-09-01,"USA-VT",68
2005-09-01,"USA-ID",537
2005-09-01,"USA-IL",8761
2005-10-01,"USA-MO",2963
2005-10-01,"USA-UT",2329
2005-10-01,"USA-WI",6067
2005-10-01,"USA-KY",2383
2005-10-01,"USA-PA",8949
2005-10-01,"USA-DC",585
2005-10-01,"USA-WY",528
2005-10-01,"FLORIDA",818
2005-10-01,"USA-MD",3826
2005-10-01,"USA-LA",1741
2005-10-01,"USA-RI",507
2005-10-01,"USA-NH",246
2005-10-01,"USA-VA",3617
2005-10-01,"USA-KS",1866
2005-10-01,"USA-TN",1438
2005-10-01,"MASSACHUSETTS",3800
2005-10-01,"USA-NM",1081
2005-10-01,"USA-MS",984
2005-10-01,"USA-ME",59
2005-10-01,"CALIFORNIA",28502
2005-10-01,"USA-WV",756
2005-10-01,"USA-MI",14127
2005-10-01,"USA-SD",573
2005-10-01,"USA-NE",1142
2005-10-01,"U.S.",202172
2005-10-01,"USA-GA",6238
2005-10-01,"USA-ND",601
2005-10-01,"USA-OK",1470
2005-10-01,"COLORADO",7672
2005-10-01,"USA-AL",1137
2005-10-01,"TEXAS",6711
2005-10-01,"USA-MT",1112
2005-10-01,"USA-IL",20443
2005-10-01,"USA-NJ",7946
2005-10-01,"USA-NV",1623
2005-10-01,"NEW YORK",14360
2005-10-01,"USA-NC",1724
2005-10-01,"WASHINGTON",3631
2005-10-01,"USA-AK",1662
2005-10-01,"USA-AR",930
2005-10-01,"USA-IN",6446
2005-10-01,"USA-VT",98
2005-10-01,"USA-AZ",1379
2005-10-01,"USA-HI",35
2005-10-01,"USA-DE",285
2005-10-01,"MINNESOTA",6376
2005-10-01,"USA-CT",1616
2005-10-01,"USA-SC",825
2005-10-01,"USA-ID",923
2005-10-01,"USA-OR",1632
2005-10-01,"USA-IA",2642
2005-10-01,"OHIO",13766
2005-11-01,"USA-AL",2641
2005-11-01,"USA-DC",1425
2005-11-01,"USA-KS",4301
2005-11-01,"U.S.",387025
2005-11-01,"USA-NV",2513
2005-11-01,"USA-KY",5280
2005-11-01,"USA-IA",5853
2005-11-01,"OHIO",27303
2005-11-01,"USA-MI",29292
2005-11-01,"USA-ND",1135
2005-11-01,"USA-NJ",17217
2005-11-01,"USA-OK",2979
2005-11-01,"USA-MD",7843
2005-11-01,"USA-NH",534
2005-11-01,"USA-DE",721
2005-11-01,"USA-GA",11566
2005-11-01,"USA-UT",3730
2005-11-01,"USA-NM",2100
2005-11-01,"FLORIDA",1092
2005-11-01,"USA-ID",1919
2005-11-01,"USA-PA",18786
2005-11-01,"USA-IL",42598
2005-11-01,"USA-RI",1130
2005-11-01,"USA-MO",7482
2005-11-01,"USA-VA",7627
2005-11-01,"CALIFORNIA",35080
2005-11-01,"USA-NC",4739
2005-11-01,"USA-MT",1655
2005-11-01,"USA-WI",12988
2005-11-01,"USA-SC",2118
2005-11-01,"USA-WV",2339
2005-11-01,"USA-AK",2584
2005-11-01,"MINNESOTA",12888
2005-11-01,"TEXAS",10798
2005-11-01,"USA-ME",102
2005-11-01,"USA-SD",1063
2005-11-01,"USA-AR",2165
2005-11-01,"USA-NE",2340
2005-11-01,"NEW YORK",27186
2005-11-01,"USA-CT",3349
2005-11-01,"WASHINGTON",7456
2005-11-01,"USA-LA",2852
2005-11-01,"USA-TN",4052
2005-11-01,"MASSACHUSETTS",7764
2005-11-01,"USA-WY",948
2005-11-01,"USA-IN",14319
2005-11-01,"USA-MS",1944
2005-11-01,"USA-VT",224
2005-11-01,"USA-OR",3407
2005-11-01,"USA-AZ",2183
2005-11-01,"USA-HI",42
2005-11-01,"COLORADO",13372
2006-01-01,"USA-NE",6258
2006-01-01,"MINNESOTA",18305
2006-01-01,"TEXAS",30497
2006-01-01,"USA-MS",3932
2006-01-01,"USA-NC",10928
2006-01-01,"USA-IL",62158
2006-01-01,"USA-MI",51990
2006-01-01,"USA-OK",10195
2006-01-01,"USA-WI",18195
2006-01-01,"USA-PA",35942
2006-01-01,"USA-SD",1656
2006-01-01,"USA-UT",10103
2006-01-01,"NEW YORK",57895
2006-01-01,"USA-ME",153
2006-01-01,"FLORIDA",2506
2006-01-01,"USA-ID",3702
2006-01-01,"USA-AK",3324
2006-01-01,"COLORADO",17381
2006-01-01,"USA-AR",5651
2006-01-01,"USA-MO",17821
2006-01-01,"USA-VA",12364
2006-01-01,"MASSACHUSETTS",18408
2006-01-01,"USA-WV",4679
2006-01-01,"USA-KY",7727
2006-01-01,"OHIO",44333
2006-01-01,"USA-NH",1183
2006-01-01,"USA-KS",10890
2006-01-01,"USA-AL",7838
2006-01-01,"U.S.",713698
2006-01-01,"USA-TN",12251
2006-01-01,"USA-DC",1857
2006-01-01,"USA-NV",6188
2006-01-01,"USA-RI",2914
2006-01-01,"USA-NJ",34405
2006-01-01,"USA-WY",1798
2006-01-01,"CALIFORNIA",65421
2006-01-01,"USA-OR",6471
2006-01-01,"USA-HI",49
2006-01-01,"USA-DE",1743
2006-01-01,"USA-ND",1425
2006-01-01,"USA-NM",5103
2006-01-01,"USA-IA",10163
2006-01-01,"USA-AZ",6235
2006-01-01,"USA-GA",17817
2006-01-01,"USA-IN",20108
2006-01-01,"USA-VT",480
2006-01-01,"USA-MT",2889
2006-01-01,"USA-MD",12372
2006-01-01,"USA-CT",6808
2006-01-01,"USA-SC",4785
2006-01-01,"WASHINGTON",10414
2006-01-01,"USA-LA",5987
2006-02-01,"TEXAS",25942
2006-02-01,"USA-CT",6015
2006-02-01,"WASHINGTON",11287
2006-02-01,"USA-LA",5382
2006-02-01,"USA-KS",9547
2006-02-01,"USA-DC",2035
2006-02-01,"USA-IN",21807
2006-02-01,"USA-MT",2659
2006-02-01,"USA-ID",3509
2006-02-01,"USA-AK",2233
2006-02-01,"USA-MO",16459
2006-02-01,"USA-SC",4618
2006-02-01,"USA-IL",67517
2006-02-01,"COLORADO",18603
2006-02-01,"USA-NE",5325
2006-02-01,"USA-NJ",34106
2006-02-01,"USA-NV",5415
2006-02-01,"USA-NM",5061
2006-02-01,"USA-VT",445
2006-02-01,"USA-OR",6150
2006-02-01,"USA-HI",43
2006-02-01,"USA-MI",51632
2006-02-01,"USA-AL",6402
2006-02-01,"MINNESOTA",20393
2006-02-01,"USA-GA",19201
2006-02-01,"CALIFORNIA",55662
2006-02-01,"USA-PA",35609
2006-02-01,"USA-VA",13064
2006-02-01,"USA-DE",1700
2006-02-01,"USA-TN",10927
2006-02-01,"USA-UT",8992
2006-02-01,"USA-OK",8450
2006-02-01,"FLORIDA",2261
2006-02-01,"USA-NC",9647
2006-02-01,"USA-WI",20461
2006-02-01,"USA-MD",13031
2006-02-01,"USA-AZ",5727
2006-02-01,"OHIO",46972
2006-02-01,"USA-RI",2298
2006-02-01,"USA-NH",1043
2006-02-01,"U.S.",702280
2006-02-01,"USA-MS",3676
2006-02-01,"USA-WV",4570
2006-02-01,"USA-SD",1906
2006-02-01,"USA-AR",5467
2006-02-01,"USA-ND",1686
2006-02-01,"MASSACHUSETTS",16580
2006-02-01,"USA-WY",1698
2006-02-01,"NEW YORK",59815
2006-02-01,"USA-ME",166
2006-02-01,"USA-KY",8534
2006-02-01,"USA-IA",10552
2006-03-01,"USA-NE",5951
2006-03-01,"USA-TN",9273
2006-03-01,"USA-UT",8165
2006-03-01,"USA-ID",2961
2006-03-01,"USA-GA",12421
2006-03-01,"TEXAS",23936
2006-03-01,"USA-NJ",31475
2006-03-01,"USA-NV",5206
2006-03-01,"USA-MS",2886
2006-03-01,"USA-VT",492
2006-03-01,"USA-MD",9292
2006-03-01,"USA-SC",3305
2006-03-01,"USA-HI",47
2006-03-01,"USA-NH",1119
2006-03-01,"USA-DC",1503
2006-03-01,"USA-NC",7791
2006-03-01,"USA-WV",4193
2006-03-01,"USA-KY",6134
2006-03-01,"USA-IL",54075
2006-03-01,"USA-LA",3526
2006-03-01,"MINNESOTA",15676
2006-03-01,"NEW YORK",55702
2006-03-01,"USA-ME",142
2006-03-01,"USA-IA",8725
2006-03-01,"USA-PA",31866
2006-03-01,"FLORIDA",1807
2006-03-01,"USA-WI",16017
2006-03-01,"USA-CT",6341
2006-03-01,"USA-AZ",4915
2006-03-01,"OHIO",40541
2006-03-01,"COLORADO",15870
2006-03-01,"USA-MI",46363
2006-03-01,"USA-SD",1580
2006-03-01,"USA-OK",7624
2006-03-01,"USA-MT",2800
2006-03-01,"USA-VA",10271
2006-03-01,"USA-KS",8223
2006-03-01,"USA-DE",1346
2006-03-01,"USA-AL",5337
2006-03-01,"USA-ND",1353
2006-03-01,"MASSACHUSETTS",17143
2006-03-01,"USA-WY",1673
2006-03-01,"USA-IN",17987
2006-03-01,"WASHINGTON",10365
2006-03-01,"USA-RI",2774
2006-03-01,"USA-AK",2198
2006-03-01,"USA-AR",4907
2006-03-01,"USA-MO",13583
2006-03-01,"U.S.",625925
2006-03-01,"USA-NM",4165
2006-03-01,"CALIFORNIA",68793
2006-03-01,"USA-OR",6085
2006-04-01,"USA-KS",4427
2006-04-01,"USA-DE",710
2006-04-01,"USA-KY",2801
2006-04-01,"USA-PA",17012
2006-04-01,"USA-LA",2219
2006-04-01,"TEXAS",11741
2006-04-01,"USA-NJ",16112
2006-04-01,"USA-MS",1514
2006-04-01,"USA-MT",1813
2006-04-01,"USA-CT",3662
2006-04-01,"USA-ID",2132
2006-04-01,"WASHINGTON",6762
2006-04-01,"USA-RI",2094
2006-04-01,"USA-AK",1683
2006-04-01,"USA-OK",4439
2006-04-01,"USA-MD",4455
2006-04-01,"USA-IA",4421
2006-04-01,"U.S.",355496
2006-04-01,"USA-GA",5345
2006-04-01,"USA-TN",4846
2006-04-01,"USA-OR",3858
2006-04-01,"OHIO",19397
2006-04-01,"USA-NE",3510
2006-04-01,"USA-MO",7433
2006-04-01,"USA-DC",600
2006-04-01,"USA-VT",288
2006-04-01,"FLORIDA",1345
2006-04-01,"USA-SC",1677
2006-04-01,"USA-MI",27486
2006-04-01,"USA-AR",2631
2006-04-01,"USA-AL",3006
2006-04-01,"MINNESOTA",6969
2006-04-01,"USA-ND",565
2006-04-01,"USA-UT",6167
2006-04-01,"NEW YORK",33443
2006-04-01,"USA-NM",2768
2006-04-01,"USA-ME",87
2006-04-01,"USA-AZ",3120
2006-04-01,"USA-HI",47
2006-04-01,"USA-NV",3334
2006-04-01,"USA-NC",4414
2006-04-01,"COLORADO",8243
2006-04-01,"USA-VA",3785
2006-04-01,"MASSACHUSETTS",10286
2006-04-01,"USA-WY",1115
2006-04-01,"USA-IN",7713
2006-04-01,"CALIFORNIA",47329
2006-04-01,"USA-WI",8047
2006-04-01,"USA-WV",2280
2006-04-01,"USA-IL",34812
2006-04-01,"USA-NH",689
2006-04-01,"USA-SD",870
2006-05-01,"USA-DE",343
2006-05-01,"USA-TN",1795
2006-05-01,"USA-KY",1443
2006-05-01,"USA-PA",8861
2006-05-01,"USA-ND",365
2006-05-01,"TEXAS",6993
2006-05-01,"USA-VT",163
2006-05-01,"USA-LA",1368
2006-05-01,"USA-NE",1736
2006-05-01,"USA-NJ",7601
2006-05-01,"USA-UT",2983
2006-05-01,"USA-CT",2327
2006-05-01,"USA-IL",19116
2006-05-01,"USA-RI",1216
2006-05-01,"USA-NH",371
2006-05-01,"COLORADO",4581
2006-05-01,"USA-GA",4477
2006-05-01,"MASSACHUSETTS",6223
2006-05-01,"USA-DC",442
2006-05-01,"USA-NM",1313
2006-05-01,"FLORIDA",1020
2006-05-01,"USA-SC",676
2006-05-01,"USA-SD",495
2006-05-01,"USA-VA",2510
2006-05-01,"USA-KS",2088
2006-05-01,"USA-NV",1816
2006-05-01,"CALIFORNIA",32929
2006-05-01,"USA-MD",2508
2006-05-01,"WASHINGTON",4308
2006-05-01,"USA-WV",1145
2006-05-01,"USA-IA",2416
2006-05-01,"USA-MO",3610
2006-05-01,"MINNESOTA",4679
2006-05-01,"NEW YORK",18971
2006-05-01,"USA-OK",1938
2006-05-01,"USA-MS",411
2006-05-01,"USA-ME",52
2006-05-01,"USA-WI",5083
2006-05-01,"USA-AZ",1769
2006-05-01,"USA-AR",1081
2006-05-01,"U.S.",203512
2006-05-01,"USA-WY",703
2006-05-01,"USA-IN",5205
2006-05-01,"USA-NC",1879
2006-05-01,"USA-MT",1090
2006-05-01,"USA-OR",2225
2006-05-01,"OHIO",11557
2006-05-01,"USA-MI",14390
2006-05-01,"USA-AL",1337
2006-05-01,"USA-ID",947
2006-05-01,"USA-HI",47
2006-05-01,"USA-AK",910
2006-06-01,"USA-NE",1037
2006-06-01,"USA-AL",1147
2006-06-01,"USA-TN",1485
2006-06-01,"USA-DC",280
2006-06-01,"USA-IN",3054
2006-06-01,"USA-MS",577
2006-06-01,"FLORIDA",867
2006-06-01,"USA-AZ",1344
2006-06-01,"COLORADO",2727
2006-06-01,"U.S.",141157
2006-06-01,"USA-NM",943
2006-06-01,"USA-MD",1972
2006-06-01,"USA-WV",618
2006-06-01,"USA-PA",5671
2006-06-01,"USA-RI",758
2006-06-01,"USA-MI",8889
2006-06-01,"USA-MO",2651
2006-06-01,"MINNESOTA",3211
2006-06-01,"TEXAS",6310
2006-06-01,"USA-WY",363
2006-06-01,"USA-NV",1515
2006-06-01,"USA-ID",660
2006-06-01,"USA-IA",1578
2006-06-01,"USA-HI",44
2006-06-01,"USA-IL",10853
2006-06-01,"USA-AK",725
2006-06-01,"USA-KS",1545
2006-06-01,"USA-GA",3661
2006-06-01,"USA-KY",1133
2006-06-01,"OHIO",6942
2006-06-01,"USA-AR",879
2006-06-01,"USA-ND",211
2006-06-01,"USA-NJ",6020
2006-06-01,"NEW YORK",12339
2006-06-01,"USA-WI",3209
2006-06-01,"USA-NH",259
2006-06-01,"USA-SD",275
2006-06-01,"USA-DE",232
2006-06-01,"USA-UT",2172
2006-06-01,"USA-OK",1536
2006-06-01,"USA-CT",1372
2006-06-01,"USA-SC",549
2006-06-01,"WASHINGTON",2647
2006-06-01,"USA-OR",1403
2006-06-01,"MASSACHUSETTS",3985
2006-06-01,"USA-VT",113
2006-06-01,"USA-ME",18
2006-06-01,"USA-NC",1418
2006-06-01,"USA-LA",1392
2006-06-01,"USA-VA",1537
2006-06-01,"CALIFORNIA",26417
2006-06-01,"USA-MT",613
2006-07-01,"USA-VA",1594
2006-07-01,"USA-GA",3488
2006-07-01,"USA-TN",1167
2006-07-01,"USA-DC",294
2006-07-01,"USA-WY",245
2006-07-01,"USA-MD",1654
2006-07-01,"USA-RI",491
2006-07-01,"USA-MO",1757
2006-07-01,"U.S.",115586
2006-07-01,"USA-ND",178
2006-07-01,"USA-NV",1237
2006-07-01,"USA-MS",579
2006-07-01,"USA-VT",70
2006-07-01,"USA-MT",425
2006-07-01,"USA-UT",1523
2006-07-01,"USA-IN",2454
2006-07-01,"USA-NM",831
2006-07-01,"USA-NC",1175
2006-07-01,"USA-ID",472
2006-07-01,"USA-KY",921
2006-07-01,"USA-AZ",1135
2006-07-01,"USA-DE",192
2006-07-01,"MINNESOTA",2625
2006-07-01,"CALIFORNIA",21133
2006-07-01,"USA-CT",935
2006-07-01,"USA-IA",1587
2006-07-01,"USA-SC",490
2006-07-01,"OHIO",5722
2006-07-01,"USA-PA",4279
2006-07-01,"USA-MI",6662
2006-07-01,"USA-AL",986
2006-07-01,"TEXAS",5573
2006-07-01,"MASSACHUSETTS",2713
2006-07-01,"USA-ME",30
2006-07-01,"USA-WV",355
2006-07-01,"USA-NH",174
2006-07-01,"USA-NE",814
2006-07-01,"USA-NJ",5385
2006-07-01,"USA-OK",1395
2006-07-01,"USA-WI",2617
2006-07-01,"USA-HI",42
2006-07-01,"USA-IL",10060
2006-07-01,"USA-LA",1252
2006-07-01,"USA-SD",273
2006-07-01,"USA-AR",724
2006-07-01,"USA-KS",1283
2006-07-01,"NEW YORK",9517
2006-07-01,"FLORIDA",794
2006-07-01,"WASHINGTON",1887
2006-07-01,"USA-OR",975
2006-07-01,"USA-AK",574
2006-07-01,"COLORADO",2847
2006-08-01,"MASSACHUSETTS",2348
2006-08-01,"USA-OR",868
2006-08-01,"USA-PA",4148
2006-08-01,"USA-VA",1499
2006-08-01,"MINNESOTA",2546
2006-08-01,"TEXAS",5382
2006-08-01,"USA-UT",1425
2006-08-01,"USA-NV",1147
2006-08-01,"USA-OK",1164
2006-08-01,"USA-WI",2457
2006-08-01,"USA-AZ",1081
2006-08-01,"USA-MO",1768
2006-08-01,"USA-AL",908
2006-08-01,"USA-WY",228
2006-08-01,"USA-IN",2611
2006-08-01,"NEW YORK",8311
2006-08-01,"USA-MS",572
2006-08-01,"USA-ID",403
2006-08-01,"USA-IA",1277
2006-08-01,"USA-HI",39
2006-08-01,"USA-RI",404
2006-08-01,"USA-MI",6257
2006-08-01,"USA-SD",213
2006-08-01,"USA-ME",27
2006-08-01,"USA-MT",396
2006-08-01,"USA-AK",698
2006-08-01,"USA-DE",176
2006-08-01,"USA-TN",1068
2006-08-01,"USA-NJ",4566
2006-08-01,"USA-DC",259
2006-08-01,"USA-CT",979
2006-08-01,"WASHINGTON",1721
2006-08-01,"USA-ND",170
2006-08-01,"USA-VT",62
2006-08-01,"USA-MD",1617
2006-08-01,"USA-SC",422
2006-08-01,"USA-WV",365
2006-08-01,"USA-IL",9068
2006-08-01,"COLORADO",2712
2006-08-01,"CALIFORNIA",20893
2006-08-01,"USA-NC",980
2006-08-01,"USA-LA",1224
2006-08-01,"USA-AR",642
2006-08-01,"USA-NE",769
2006-08-01,"USA-KS",1149
2006-08-01,"U.S.",108439
2006-08-01,"USA-GA",3428
2006-08-01,"USA-NM",820
2006-08-01,"FLORIDA",731
2006-08-01,"USA-KY",947
2006-08-01,"OHIO",5341
2006-08-01,"USA-NH",152
2006-09-01,"USA-AR",751
2006-09-01,"USA-TN",1128
2006-09-01,"USA-UT",1708
2006-09-01,"USA-IN",3232
2006-09-01,"USA-NV",1287
2006-09-01,"WASHINGTON",2136
2006-09-01,"USA-OR",1055
2006-09-01,"USA-IL",9738
2006-09-01,"COLORADO",4258
2006-09-01,"USA-MO",2098
2006-09-01,"USA-VA",1909
2006-09-01,"USA-ND",282
2006-09-01,"MASSACHUSETTS",2770
2006-09-01,"USA-VT",78
2006-09-01,"USA-SC",541
2006-09-01,"USA-NE",834
2006-09-01,"U.S.",124922
2006-09-01,"TEXAS",5334
2006-09-01,"USA-MS",619
2006-09-01,"USA-ME",30
2006-09-01,"FLORIDA",747
2006-09-01,"USA-SD",314
2006-09-01,"USA-DE",182
2006-09-01,"USA-MT",557
2006-09-01,"USA-CT",1055
2006-09-01,"USA-KY",1069
2006-09-01,"USA-IA",1508
2006-09-01,"USA-AK",946
2006-09-01,"USA-WY",308
2006-09-01,"USA-WI",3431
2006-09-01,"USA-MD",2121
2006-09-01,"OHIO",5995
2006-09-01,"USA-HI",39
2006-09-01,"USA-PA",4770
2006-09-01,"MINNESOTA",3536
2006-09-01,"USA-NJ",5621
2006-09-01,"USA-RI",473
2006-09-01,"USA-MI",7843
2006-09-01,"USA-KS",1264
2006-09-01,"USA-OK",1266
2006-09-01,"USA-NM",887
2006-09-01,"CALIFORNIA",22020
2006-09-01,"USA-ID",595
2006-09-01,"USA-AZ",1204
2006-09-01,"USA-LA",1241
2006-09-01,"USA-NH",173
2006-09-01,"USA-AL",913
2006-09-01,"USA-GA",3693
2006-09-01,"USA-DC",359
2006-09-01,"NEW YORK",9353
2006-09-01,"USA-NC",1153
2006-09-01,"USA-WV",500
2006-10-01,"CALIFORNIA",28106
2006-10-01,"USA-NC",2399
2006-10-01,"USA-IA",3853
2006-10-01,"USA-IL",23866
2006-10-01,"USA-AK",1594
2006-10-01,"USA-DE",363
2006-10-01,"TEXAS",6430
2006-10-01,"NEW YORK",18626
2006-10-01,"USA-MT",1191
2006-10-01,"USA-CT",1743
2006-10-01,"USA-WV",1159
2006-10-01,"USA-LA",1402
2006-10-01,"USA-WY",695
2006-10-01,"USA-NV",1878
2006-10-01,"USA-KS",2058
2006-10-01,"MINNESOTA",8795
2006-10-01,"USA-ND",800
2006-10-01,"USA-MD",4315
2006-10-01,"USA-RI",589
2006-10-01,"USA-MI",19647
2006-10-01,"USA-AR",1123
2006-10-01,"USA-VA",4454
2006-10-01,"USA-AL",1223
2006-10-01,"U.S.",240448
2006-10-01,"USA-TN",1775
2006-10-01,"USA-NJ",9337
2006-10-01,"USA-ME",60
2006-10-01,"WASHINGTON",3880
2006-10-01,"USA-SD",815
2006-10-01,"USA-NE",1433
2006-10-01,"USA-GA",6975
2006-10-01,"USA-AZ",1544
2006-10-01,"USA-HI",39
2006-10-01,"USA-MO",3669
2006-10-01,"MASSACHUSETTS",4103
2006-10-01,"USA-DC",799
2006-10-01,"USA-UT",2823
2006-10-01,"USA-IN",8899
2006-10-01,"USA-NM",1217
2006-10-01,"USA-VT",122
2006-10-01,"USA-WI",9516
2006-10-01,"USA-ID",1052
2006-10-01,"USA-OR",1712
2006-10-01,"USA-OK",1579
2006-10-01,"USA-MS",764
2006-10-01,"FLORIDA",789
2006-10-01,"USA-SC",958
2006-10-01,"USA-KY",2974
2006-10-01,"OHIO",17546
2006-10-01,"USA-PA",10899
2006-10-01,"USA-NH",281
2006-10-01,"COLORADO",8577
2006-11-01,"MINNESOTA",13068
2006-11-01,"USA-GA",12749
2006-11-01,"USA-TN",5685
2006-11-01,"USA-UT",5126
2006-11-01,"USA-HI",40
2006-11-01,"USA-VT",226
2006-11-01,"USA-PA",18771
2006-11-01,"USA-AR",2844
2006-11-01,"USA-NE",3132
2006-11-01,"USA-MO",9628
2006-11-01,"TEXAS",11696
2006-11-01,"USA-DC",1175
2006-11-01,"NEW YORK",30329
2006-11-01,"FLORIDA",1058
2006-11-01,"CALIFORNIA",37412
2006-11-01,"USA-CT",3226
2006-11-01,"USA-OR",3892
2006-11-01,"USA-IA",6231
2006-11-01,"USA-AZ",2407
2006-11-01,"USA-RI",1121
2006-11-01,"USA-AK",3197
2006-11-01,"COLORADO",14259
2006-11-01,"MASSACHUSETTS",7594
2006-11-01,"USA-IN",14392
2006-11-01,"USA-NC",5954
2006-11-01,"USA-MD",7461
2006-11-01,"USA-LA",3132
2006-11-01,"USA-OK",4179
2006-11-01,"USA-ID",2408
2006-11-01,"USA-WV",2623
2006-11-01,"USA-KY",5807
2006-11-01,"OHIO",28561
2006-11-01,"USA-NH",493
2006-11-01,"USA-AL",3228
2006-11-01,"USA-NJ",16732
2006-11-01,"USA-NM",2470
2006-11-01,"USA-ME",84
2006-11-01,"WASHINGTON",8040
2006-11-01,"USA-VA",7460
2006-11-01,"USA-ND",1224
2006-11-01,"USA-NV",2823
2006-11-01,"USA-MT",2048
2006-11-01,"USA-WI",12580
2006-11-01,"USA-MI",32900
2006-11-01,"USA-KS",5189
2006-11-01,"USA-DE",808
2006-11-01,"U.S.",413409
2006-11-01,"USA-WY",1179
2006-11-01,"USA-MS",2414
2006-11-01,"USA-SC",2708
2006-11-01,"USA-IL",40401
2006-11-01,"USA-SD",1243
2007-01-01,"USA-AR",6153
2007-01-01,"USA-KS",12021
2007-01-01,"MINNESOTA",22886
2007-01-01,"NEW YORK",57091
2007-01-01,"USA-OK",12091
2007-01-01,"USA-AZ",9010
2007-01-01,"USA-NE",6539
2007-01-01,"TEXAS",41545
2007-01-01,"USA-NJ",35171
2007-01-01,"USA-DC",2164
2007-01-01,"USA-UT",11868
2007-01-01,"USA-MS",5002
2007-01-01,"USA-KY",9755
2007-01-01,"USA-NV",8093
2007-01-01,"USA-HI",49
2007-01-01,"USA-RI",2258
2007-01-01,"USA-MO",17889
2007-01-01,"USA-AL",6088
2007-01-01,"USA-ME",181
2007-01-01,"USA-WI",22699
2007-01-01,"USA-MD",13309
2007-01-01,"USA-SC",4757
2007-01-01,"USA-ID",4359
2007-01-01,"USA-AK",2841
2007-01-01,"USA-GA",21312
2007-01-01,"USA-NM",6769
2007-01-01,"USA-VT",438
2007-01-01,"FLORIDA",1776
2007-01-01,"USA-CT",6075
2007-01-01,"USA-OR",7886
2007-01-01,"USA-IA",12059
2007-01-01,"USA-PA",35326
2007-01-01,"USA-IL",67974
2007-01-01,"U.S.",803075
2007-01-01,"USA-TN",11015
2007-01-01,"USA-IN",25476
2007-01-01,"CALIFORNIA",85741
2007-01-01,"USA-MT",3422
2007-01-01,"WASHINGTON",13609
2007-01-01,"COLORADO",27751
2007-01-01,"USA-SD",2270
2007-01-01,"USA-ND",1906
2007-01-01,"USA-WY",2122
2007-01-01,"USA-NC",10618
2007-01-01,"USA-WV",4242
2007-01-01,"OHIO",49323
2007-01-01,"USA-NH",1053
2007-01-01,"USA-MI",51772
2007-01-01,"USA-VA",13833
2007-01-01,"USA-DE",1561
2007-01-01,"MASSACHUSETTS",16069
2007-01-01,"USA-LA",7858
2007-02-01,"USA-NE",7965
2007-02-01,"MASSACHUSETTS",21522
2007-02-01,"USA-NV",5982
2007-02-01,"USA-ME",207
2007-02-01,"USA-NC",12847
2007-02-01,"USA-MI",64856
2007-02-01,"USA-AR",7629
2007-02-01,"TEXAS",43863
2007-02-01,"USA-UT",10560
2007-02-01,"CALIFORNIA",62484
